proc_tag,auth_tag
P:5207672,S:5006
P:5298034,S:3361
P:5333775,S:5008
P:5333892,S:3361
P:5377266,S:4988
P:7103288,S:5112
P:7215863,S:5529
P:7307137,S:5000
P:7307182,S:5100
P:7313645,S:5322
P:7326258,S:87
P:7345122,S:3634
P:7345334,S:5531
P:7345556,S:87
P:7345622,S:3713
P:7351914,S:4721
P:7356754,S:3361
P:7356764,S:5008
P:7356878,S:5004
P:7356880,S:4558
P:7391043,S:5004
P:7391048,S:5004
P:7391095,S:1176
P:7393457,S:87
P:7398469,S:5110
P:7404647,S:5112
P:7410555,S:5533
P:7687975,S:4990
P:7694276,S:5030
P:7695891,S:87
P:7695900,S:5100
P:7695907,S:5100
P:7702400,S:40
P:7705209,S:825
P:7706891,S:5100
P:7711690,S:5895
P:7720966,S:5533
P:7724509,S:5895
P:1410299,S:4575
P:1410360,S:4877
P:1409397,S:4990
P:1405342,S:3394
P:1406222,S:4877
P:1407155,S:4877
P:3038932,S:1210
P:3039078,S:4767
P:3039992,S:4877
P:3040642,S:4935
P:1403234,S:4937
P:1403285,S:4545
P:1404464,S:5108
P:1404936,S:17
P:1405040,S:3398
P:1395771,S:612
P:1396032,S:3830
P:1396402,S:87
P:1396455,S:5178
P:1396598,S:5540
P:1396758,S:5531
P:1396809,S:3634
P:1396861,S:35
P:1396985,S:950
P:1397042,S:87
P:1397095,S:5100
P:1397149,S:5531
P:1397318,S:3634
P:1397367,S:5008
P:1397472,S:5637
P:1397683,S:3360
P:1397851,S:5531
P:1397960,S:5008
P:1398011,O:1
P:1398060,S:5540
P:1398430,S:5531
P:1398480,S:5531
P:1398530,S:3634
P:1398633,S:35
P:1398683,S:4721
P:1398736,S:5100
P:1398840,S:5637
P:1399048,S:5008
P:1399217,S:3713
P:1399267,S:3634
P:1399426,S:5637
P:1399477,S:87
P:1399579,S:5537
P:1399838,S:87
P:1399941,S:5531
P:1400144,S:3394
P:1400257,S:5540
P:1400421,S:3634
P:1400474,S:3634
P:1400529,S:87
P:1400746,S:16
P:1400903,S:5531
P:1401057,S:3634
P:1401258,S:5540
P:1401360,S:3634
P:1401632,S:5531
P:1401951,S:87
P:1402002,S:87
P:1402055,S:5008
P:1402109,S:2632
P:1402318,S:3634
P:1402371,S:5531
P:1402479,S:3634
P:1402530,S:5540
P:1402579,S:5540
P:1402627,S:5540
P:1402677,S:3398
P:1402725,S:3360
P:1402773,S:87
P:3036223,S:5006
P:3036415,S:5197
P:3036661,S:4558
P:3036731,S:4721
P:3037218,S:5531
P:3037571,S:5531
P:3037621,S:3360
P:3037668,S:5540
P:1392600,S:5008
P:1392652,S:3394
P:1392807,S:1249
P:1393021,S:5006
P:1393076,S:87
P:1393128,S:3634
P:1393180,S:5100
P:1393231,S:87
P:1393284,S:5004
P:1393339,S:4721
P:1393391,S:87
P:1393654,S:3634
P:1393974,S:4721
P:1394024,S:16
P:1394436,S:3398
P:1394793,S:5531
P:1394893,S:4721
P:1395124,S:5178
P:1395174,S:5100
P:1395224,S:5100
P:1395387,S:3394
P:1395440,S:87
P:1395491,S:3366
P:3035168,S:5004
P:3035333,S:5537
P:4985566,S:5533
P:5051890,S:16
P:5207672,S:87
P:5298034,S:5535
P:5333775,S:5100
P:5333892,S:4990
P:5377266,S:5112
P:7103288,S:40
P:7215863,S:5523
P:7307137,S:643
P:7307182,S:87
P:7313645,S:5182
P:7326258,S:3634
P:7345122,S:5540
P:7345334,S:4969
P:7345556,S:3634
P:7345622,S:5531
P:7351914,S:4981
P:7356754,S:87
P:7356764,S:87
P:7356878,S:5100
P:7356880,S:87
P:7391043,S:5008
P:7391048,S:5100
P:7391095,S:1023
P:7393457,S:5540
P:7398469,S:5070
P:7404647,S:4721
P:7410555,S:5112
P:7687975,S:3394
P:7694276,S:3634
P:7695891,S:3634
P:7695900,S:5006
P:7695907,S:5006
P:7702400,S:5100
P:7705209,S:3741
P:7706891,S:5006
P:7711690,S:4770
P:7720966,S:5895
P:7724509,S:4531
P:1410299,S:615
P:1410360,S:3398
P:1409397,S:4537
P:1405342,S:4545
P:1406222,S:4895
P:1407155,S:3398
P:3038932,S:4539
P:3039078,S:4877
P:3039992,S:4529
P:3040642,S:3634
P:1403234,S:5004
P:1403285,S:5008
P:1404464,S:13
P:1404936,S:4877
P:1405040,S:4895
P:1395771,S:5531
P:1396032,S:5132
P:1396402,S:5540
P:1396455,S:3830
P:1396598,S:4721
P:1396758,S:4721
P:1396809,S:5531
P:1396861,S:5100
P:1396985,S:35
P:1397042,S:3634
P:1397095,S:87
P:1397149,S:16
P:1397318,S:5531
P:1397367,S:5100
P:1397472,S:5537
P:1397683,S:5537
P:1397851,S:4721
P:1397960,S:5100
P:1398011,O:1
P:1398060,S:612
P:1398430,S:5178
P:1398480,S:5178
P:1398530,S:5531
P:1398633,S:5004
P:1398683,S:3830
P:1398736,S:5006
P:1398840,S:3830
P:1399048,S:5100
P:1399217,S:5531
P:1399267,S:5540
P:1399426,S:3398
P:1399477,S:3634
P:1399579,S:3398
P:1399838,S:5540
P:1399941,S:5637
P:1400144,S:35
P:1400257,S:4721
P:1400421,S:5531
P:1400474,S:5531
P:1400529,S:3634
P:1400746,S:5637
P:1400903,S:5197
P:1401057,S:5540
P:1401258,S:5531
P:1401360,S:3713
P:1401632,S:3360
P:1401951,S:2632
P:1402002,S:5540
P:1402055,S:5100
P:1402109,S:612
P:1402318,S:4721
P:1402371,S:4721
P:1402479,S:5540
P:1402530,S:16
P:1402579,S:3360
P:1402627,S:3360
P:1402677,S:111
P:1402725,S:3398
P:1402773,S:5540
P:3036223,S:87
P:3036415,S:111
P:3036661,S:3634
P:3036731,S:3830
P:3037218,S:5178
P:3037571,S:5178
P:3037621,S:111
P:3037668,S:3360
P:1392600,S:5100
P:1392652,S:5004
P:1392807,S:615
P:1393021,S:87
P:1393076,S:3634
P:1393128,S:612
P:1393180,S:87
P:1393231,S:3634
P:1393284,S:5100
P:1393339,S:16
P:1393391,S:3713
P:1393654,S:5540
P:1393974,S:5537
P:1394024,S:3830
P:1394436,S:5197
P:1394793,S:16
P:1394893,S:5178
P:1395124,S:5637
P:1395174,S:5637
P:1395224,S:87
P:1395387,S:5004
P:1395440,S:3713
P:1395491,S:3695
P:3035168,S:5100
P:3035333,S:5132
P:4985566,S:5112
P:5051890,S:5537
P:5207672,S:3713
P:5298034,S:5008
P:5333775,S:87
P:5333892,S:950
P:5377266,S:456
P:7103288,S:950
P:7215863,S:5000
P:7307137,S:3695
P:7307182,S:3713
P:7313645,S:825
P:7326258,S:3713
P:7345122,S:3713
P:7345334,S:4767
P:7345556,S:5531
P:7345622,S:4969
P:7351914,S:374
P:7356754,S:3634
P:7356764,S:3634
P:7356878,S:5006
P:7356880,S:3634
P:7391043,S:5100
P:7391048,S:87
P:7391095,S:5140
P:7393457,S:3713
P:7398469,S:643
P:7404647,S:5000
P:7410555,S:3361
P:7687975,S:5008
P:7694276,S:5540
P:7695891,S:5537
P:7695900,S:5030
P:7695907,S:5030
P:7702400,S:5639
P:7705209,S:5523
P:7706891,S:5531
P:7711690,S:5008
P:7720966,S:4531
P:7724509,S:4545
P:1410299,S:40
P:1410360,S:3
P:1409397,S:4545
P:1405342,S:5004
P:1406222,S:4529
P:1407155,S:4529
P:3038932,S:1023
P:3039078,S:4895
P:3039992,S:5197
P:3040642,S:4525
P:1403234,S:5006
P:1403285,S:765
P:1404464,S:715
P:1404936,S:3398
P:1405040,S:4529
P:1395771,S:5637
P:1396032,S:3398
P:1396402,S:612
P:1396455,S:5132
P:1396598,S:5178
P:1396758,S:3830
P:1396809,S:4721
P:1396861,S:5540
P:1396985,S:4558
P:1397042,S:612
P:1397095,S:3634
P:1397149,S:5178
P:1397318,S:3830
P:1397367,S:5531
P:1397472,S:5197
P:1397683,S:5197
P:1397851,S:3830
P:1397960,S:5540
P:1398011,O:1
P:1398060,S:5531
P:1398430,S:5537
P:1398480,S:5132
P:1398530,S:5537
P:1398633,S:5100
P:1398683,S:5537
P:1398736,S:4558
P:1398840,S:3398
P:1399048,S:5006
P:1399217,S:5637
P:1399267,S:5531
P:1399426,S:111
P:1399477,S:3713
P:1399579,S:5197
P:1399838,S:5531
P:1399941,S:3830
P:1400144,S:5006
P:1400257,S:3830
P:1400421,S:4721
P:1400474,S:5178
P:1400529,S:5540
P:1400746,S:3830
P:1400903,S:111
P:1401057,S:16
P:1401258,S:16
P:1401360,S:4721
P:1401632,S:5197
P:1401951,S:5540
P:1402002,S:5531
P:1402055,S:87
P:1402109,S:5531
P:1402318,S:5637
P:1402371,S:3830
P:1402479,S:3830
P:1402530,S:3360
P:1402579,S:111
P:1402627,S:3398
P:1402677,S:3823
P:1402725,S:111
P:1402773,S:3360
P:3036223,S:3634
P:3036415,S:5164
P:3036661,S:612
P:3036731,S:5132
P:3037218,S:5637
P:3037571,S:5637
P:3037621,S:3823
P:3037668,S:3398
P:1392600,S:5006
P:1392652,S:5008
P:1392807,S:5112
P:1393021,S:3634
P:1393076,S:5540
P:1393128,S:5531
P:1393180,S:3634
P:1393231,S:5531
P:1393284,S:87
P:1393339,S:5199
P:1393391,S:5531
P:1393654,S:5531
P:1393974,S:5132
P:1394024,S:3398
P:1394436,S:5164
P:1394793,S:5637
P:1394893,S:5637
P:1395124,S:5132
P:1395174,S:5537
P:1395224,S:3634
P:1395387,S:5100
P:1395440,S:612
P:1395491,S:4575
P:3035168,S:4558
P:3035333,S:3398
P:4985566,S:5004
P:5051890,S:3398
P:5207672,S:5531
P:5298034,S:5523
P:5333775,S:3634
P:5333892,S:5008
P:5377266,S:5070
P:7103288,S:5004
P:7215863,S:72
P:7307137,S:4575
P:7307182,S:5531
P:7313645,S:5535
P:7326258,S:5531
P:7345122,S:5531
P:7345334,S:5537
P:7345556,S:4767
P:7345622,S:4767
P:7351914,S:3695
P:7356754,S:5531
P:7356764,S:3713
P:7356878,S:4558
P:7356880,S:5531
P:7391043,S:87
P:7391048,S:5540
P:7391095,S:5197
P:7393457,S:5531
P:7398469,S:5000
P:7404647,S:3634
P:7410555,S:5100
P:7687975,S:5100
P:7694276,S:4994
P:7695891,S:3398
P:7695900,S:87
P:7695907,S:87
P:7702400,S:3634
P:7705209,S:1023
P:7706891,S:4767
P:7711690,S:5540
P:7720966,S:4545
P:7724509,S:5008
P:1410299,S:4541
P:1410360,S:4837
P:1409397,S:3634
P:1405342,S:4525
P:1406222,S:5197
P:1407155,S:13
P:3038932,S:643
P:3039078,S:4529
P:3039992,S:13
P:3040642,S:612
P:1403234,S:17
P:1403285,S:3634
P:1404464,S:3
P:1404936,S:5108
P:1405040,S:13
P:1395771,S:3830
P:1396032,S:5197
P:1396402,S:5531
P:1396455,S:3398
P:1396598,S:3830
P:1396758,S:5197
P:1396809,S:3830
P:1396861,S:3713
P:1396985,S:4525
P:1397042,S:5531
P:1397095,S:612
P:1397149,S:5637
P:1397318,S:5197
P:1397367,S:3360
P:1397472,S:111
P:1397683,S:111
P:1397851,S:5537
P:1397960,S:4721
P:1398011,O:1
P:1398060,S:4721
P:1398430,S:5132
P:1398480,S:5197
P:1398530,S:5132
P:1398633,S:87
P:1398683,S:5132
P:1398736,S:87
P:1398840,S:739
P:1399048,S:4558
P:1399217,S:3830
P:1399267,S:3830
P:1399426,S:3823
P:1399477,S:5531
P:1399579,S:111
P:1399838,S:5178
P:1399941,S:5537
P:1400144,S:87
P:1400257,S:5537
P:1400421,S:16
P:1400474,S:3360
P:1400529,S:4721
P:1400746,S:5197
P:1400903,S:5164
P:1401057,S:3360
P:1401258,S:3830
P:1401360,S:5178
P:1401632,S:111
P:1401951,S:5531
P:1402002,S:3398
P:1402055,S:5540
P:1402109,S:4721
P:1402318,S:3830
P:1402371,S:5537
P:1402479,S:3398
P:1402530,S:111
P:1402579,S:3823
P:1402627,S:111
P:1402677,S:5164
P:1402725,S:5164
P:1402773,S:3398
P:3036223,S:3830
P:3036415,S:3
P:3036661,S:4721
P:3036731,S:5197
P:3037218,S:3360
P:3037571,S:3830
P:3037621,S:5164
P:3037668,S:111
P:1392600,S:3713
P:1392652,S:5100
P:1392807,S:3394
P:1393021,S:5540
P:1393076,S:5531
P:1393128,S:16
P:1393180,S:5531
P:1393231,S:16
P:1393284,S:3634
P:1393339,S:3398
P:1393391,S:16
P:1393654,S:4767
P:1393974,S:3398
P:1394024,S:5108
P:1394436,S:3
P:1394793,S:3830
P:1394893,S:3830
P:1395124,S:5197
P:1395174,S:111
P:1395224,S:5531
P:1395387,S:87
P:1395440,S:5531
P:1395491,S:5533
P:3035168,S:87
P:3035333,S:5108
P:4985566,S:3396
P:5051890,S:5164
P:5207672,S:4767
P:5298034,S:5006
P:5333775,S:5540
P:5333892,S:5100
P:5377266,S:643
P:7103288,S:87
P:7215863,S:1249
P:7307137,S:615
P:7307182,S:4969
P:7313645,S:5004
P:7326258,S:4767
P:7345122,S:4969
P:7345334,S:3398
P:7345556,S:4721
P:7345622,S:5537
P:7351914,S:5182
P:7356754,S:4767
P:7356764,S:5531
P:7356878,S:87
P:7356880,S:4969
P:7391043,S:3713
P:7391048,S:3713
P:7391095,S:2207
P:7393457,S:4721
P:7398469,S:5140
P:7404647,S:5523
P:7410555,S:3634
P:7687975,S:5006
P:7694276,S:16
P:7695891,S:739
P:7695900,S:5540
P:7695907,S:5540
P:7702400,S:3713
P:7705209,S:3361
P:7706891,S:3830
P:7711690,S:5953
P:7720966,S:345
P:7724509,S:22
P:1410299,S:4531
P:1410360,S:4697
P:1409397,S:17
P:1405342,S:4877
P:1406222,S:13
P:1407155,S:111
P:3038932,S:3579
P:3039078,S:13
P:3039992,S:5164
P:3040642,S:20
P:1403234,S:4994
P:1403285,S:4873
P:1404464,S:4837
P:1404936,S:5197
P:1405040,S:3823
P:1395771,S:5537
P:1396032,S:111
P:1396402,S:4721
P:1396455,S:5197
P:1396598,S:5537
P:1396758,S:3823
P:1396809,S:5197
P:1396861,S:3830
P:1396985,S:5540
P:1397042,S:5637
P:1397095,S:5531
P:1397149,S:3360
P:1397318,S:111
P:1397367,S:3830
P:1397472,S:5164
P:1397683,S:5164
P:1397851,S:3398
P:1397960,S:16
P:1398011,O:1
P:1398060,S:3360
P:1398430,S:5197
P:1398480,S:3823
P:1398530,S:3398
P:1398633,S:5540
P:1398683,S:3398
P:1398736,S:5540
P:1398840,S:111
P:1399048,S:87
P:1399217,S:5132
P:1399267,S:5197
P:1399426,S:5164
P:1399477,S:3398
P:1399579,S:3823
P:1399838,S:5537
P:1399941,S:3398
P:1400144,S:5540
P:1400257,S:5132
P:1400421,S:3830
P:1400474,S:5537
P:1400529,S:3830
P:1400746,S:5164
P:1400903,S:3
P:1401057,S:3830
P:1401258,S:5537
P:1401360,S:3398
P:1401632,S:5164
P:1401951,S:16
P:1402002,S:5197
P:1402055,S:5531
P:1402109,S:5197
P:1402318,S:111
P:1402371,S:5197
P:1402479,S:5197
P:1402530,S:3823
P:1402579,S:5164
P:1402627,S:3823
P:1402677,S:5529
P:1402725,S:5529
P:1402773,S:111
P:3036223,S:5537
P:3036415,S:5529
P:3036661,S:3360
P:3036731,S:5164
P:3037218,S:111
P:3037571,S:3398
P:3037621,S:5529
P:3037668,S:3823
P:1392600,S:5531
P:1392652,S:5006
P:1392807,S:5100
P:1393021,S:5531
P:1393076,S:16
P:1393128,S:5199
P:1393180,S:4721
P:1393231,S:5199
P:1393284,S:5531
P:1393339,S:5108
P:1393391,S:3398
P:1393654,S:3830
P:1393974,S:715
P:1394024,S:5197
P:1394436,S:5529
P:1394793,S:5537
P:1394893,S:5537
P:1395124,S:111
P:1395174,S:3
P:1395224,S:4721
P:1395387,S:5537
P:1395440,S:5178
P:1395491,S:615
P:3035168,S:5540
P:3035333,S:5164
P:4985566,S:878
P:5051890,S:715
P:5207672,S:715
P:5298034,S:374
P:5333775,S:5531
P:5333892,S:5531
P:5377266,S:90
P:7103288,S:3713
P:7215863,S:87
P:7307137,S:5112
P:7307182,S:3830
P:7313645,S:391
P:7326258,S:5132
P:7345122,S:4767
P:7345334,S:5108
P:7345556,S:5537
P:7345622,S:3398
P:7351914,S:825
P:7356754,S:4994
P:7356764,S:4767
P:7356878,S:3634
P:7356880,S:4767
P:7391043,S:4767
P:7391048,S:4994
P:7391095,S:5540
P:7393457,S:5537
P:7398469,S:715
P:7404647,S:3741
P:7410555,S:4767
P:7687975,S:5030
P:7694276,S:5537
P:7695891,S:5108
P:7695900,S:3713
P:7695907,S:3713
P:7702400,S:16
P:7705209,S:40
P:7706891,S:5537
P:7711690,S:5531
P:7720966,S:5540
P:7724509,S:5531
P:1410299,S:4935
P:1410360,S:4869
P:1409397,S:3360
P:1405342,S:4895
P:1406222,S:111
P:1407155,S:5164
P:3038932,S:35
P:3039078,S:3823
P:3039992,S:715
P:3040642,S:4994
P:1403234,S:3398
P:1403285,S:17
P:1404464,S:4697
P:1404936,S:5164
P:1405040,S:5164
P:1395771,S:3398
P:1396032,S:5164
P:1396402,S:5178
P:1396455,S:3823
P:1396598,S:5197
P:1396758,S:5164
P:1396809,S:3823
P:1396861,S:3398
P:1396985,S:5531
P:1397042,S:3398
P:1397095,S:3398
P:1397149,S:3830
P:1397318,S:3823
P:1397367,S:5132
P:1397472,S:3
P:1397683,S:5529
P:1397851,S:5197
P:1397960,S:3360
P:1398011,O:1
P:1398060,S:5537
P:1398430,S:3823
P:1398480,S:3
P:1398530,S:5197
P:1398633,S:5531
P:1398683,S:111
P:1398736,S:3713
P:1398840,S:3823
P:1399048,S:5531
P:1399217,S:3823
P:1399267,S:111
P:1399426,S:3
P:1399477,S:111
P:1399579,S:5164
P:1399838,S:5132
P:1399941,S:5197
P:1400144,S:5531
P:1400257,S:3398
P:1400421,S:5197
P:1400474,S:3398
P:1400529,S:5164
P:1400746,S:3
P:1400903,S:5529
P:1401057,S:5197
P:1401258,S:5197
P:1401360,S:111
P:1401632,S:3
P:1401951,S:5637
P:1402002,S:111
P:1402055,S:3398
P:1402109,S:3
P:1402318,S:5164
P:1402371,S:5164
P:1402479,S:5164
P:1402530,S:5164
P:1402579,S:5529
P:1402627,S:5164
P:1402677,S:4988
P:1402725,S:4988
P:1402773,S:3823
P:3036223,S:5164
P:3036415,S:4988
P:3036661,S:3830
P:3036731,S:3
P:3037218,S:5164
P:3037571,S:5529
P:3037621,S:4988
P:3037668,S:5164
P:1392600,S:5537
P:1392652,S:5537
P:1392807,S:5006
P:1393021,S:16
P:1393076,S:5199
P:1393128,S:5164
P:1393180,S:5108
P:1393231,S:3398
P:1393284,S:4721
P:1393339,S:3823
P:1393391,S:5108
P:1393654,S:5132
P:1393974,S:3
P:1394024,S:5164
P:1394436,S:4988
P:1394793,S:3398
P:1394893,S:5132
P:1395124,S:5164
P:1395174,S:5529
P:1395224,S:5132
P:1395387,S:5197
P:1395440,S:5637
P:1395491,S:5112
P:3035168,S:16
P:3035333,S:715
P:4985566,S:40
P:5051890,S:3
P:5207672,S:3
P:5298034,S:3695
P:5333775,S:4767
P:5333892,S:4994
P:5377266,S:5000
P:7103288,S:4721
P:7215863,S:456
P:7307137,S:5100
P:7307182,S:3398
P:7313645,S:4697
P:7326258,S:3398
P:7345122,S:5537
P:7345334,S:3823
P:7345556,S:3398
P:7345622,S:5108
P:7351914,S:3713
P:7356754,S:4721
P:7356764,S:4721
P:7356878,S:3713
P:7356880,S:4994
P:7391043,S:4994
P:7391048,S:5537
P:7391095,S:4575
P:7393457,S:5132
P:7398469,S:374
P:7404647,S:5533
P:7410555,S:715
P:7687975,S:3713
P:7694276,S:5132
P:7695891,S:5197
P:7695900,S:3830
P:7695907,S:3830
P:7702400,S:5537
P:7705209,S:5008
P:7706891,S:5132
P:7711690,S:3777
P:7720966,S:22
P:7724509,S:5976
P:1410299,S:765
P:1410360,S:4988
P:1409397,S:4877
P:1405342,S:13
P:1406222,S:5150
P:1407155,S:715
P:3038932,S:4525
P:3039078,S:715
P:3039992,S:4988
P:3040642,S:4895
P:1403234,S:13
P:1403285,S:5178
P:1404464,S:4869
P:1404936,S:3
P:1405040,S:945
P:1395771,S:4697
P:1396032,S:3
P:1396402,S:5132
P:1396455,S:3
P:1396598,S:111
P:1396758,S:3
P:1396809,S:5164
P:1396861,S:3823
P:1396985,S:4721
P:1397042,S:739
P:1397095,S:739
P:1397149,S:739
P:1397318,S:5164
P:1397367,S:3398
P:1397472,S:4697
P:1397683,S:4697
P:1397851,S:111
P:1397960,S:3398
P:1398011,O:1
P:1398060,S:5132
P:1398430,S:3
P:1398480,S:4988
P:1398530,S:5164
P:1398633,S:5537
P:1398683,S:3
P:1398736,S:5531
P:1398840,S:5529
P:1399048,S:16
P:1399217,S:4697
P:1399267,S:5164
P:1399426,S:5529
P:1399477,S:3823
P:1399579,S:3
P:1399838,S:5197
P:1399941,S:5164
P:1400144,S:3360
P:1400257,S:111
P:1400421,S:5164
P:1400474,S:5197
P:1400529,S:3
P:1400746,S:5529
P:1400903,S:4988
P:1401057,S:5164
P:1401258,S:111
P:1401360,S:5164
P:1401632,S:5529
P:1401951,S:3830
P:1402002,S:3
P:1402055,S:5197
P:1402109,S:5529
P:1402318,S:3
P:1402371,S:3
P:1402479,S:3
P:1402530,S:5529
P:1402579,S:4988
P:1402627,S:5529
P:1402677,S:846
P:1402725,S:846
P:1402773,S:5164
P:3036223,S:3
P:3036415,S:945
P:3036661,S:5197
P:3036731,S:5529
P:3037218,S:3
P:3037571,S:4988
P:3037621,S:846
P:3037668,S:5529
P:1392600,S:3398
P:1392652,S:3398
P:1392807,S:5540
P:1393021,S:5199
P:1393076,S:5132
P:1393128,S:3
P:1393180,S:715
P:1393231,S:5108
P:1393284,S:5199
P:1393339,S:5164
P:1393391,S:3823
P:1393654,S:3398
P:1393974,S:5529
P:1394024,S:715
P:1394436,S:846
P:1394793,S:3823
P:1394893,S:5197
P:1395124,S:3
P:1395174,S:4697
P:1395224,S:3398
P:1395387,S:3
P:1395440,S:5537
P:1395491,S:3361
P:3035168,S:612
P:3035333,S:5529
P:4985566,S:3634
P:5051890,S:5182
P:5207672,S:4697
P:5298034,S:3
P:5333775,S:4721
P:5333892,S:3830
P:5377266,S:5540
P:7103288,S:5108
P:7215863,S:3741
P:7307137,S:3634
P:7307182,S:715
P:7313645,S:3830
P:7326258,S:5108
P:7345122,S:3398
P:7345334,S:715
P:7345556,S:715
P:7345622,S:3823
P:7351914,S:4697
P:7356754,S:3398
P:7356764,S:3830
P:7356878,S:5531
P:7356880,S:4721
P:7391043,S:3398
P:7391048,S:5197
P:7391095,S:5100
P:7393457,S:3398
P:7398469,S:3634
P:7404647,S:5540
P:7410555,S:3
P:7687975,S:4994
P:7694276,S:5164
P:7695891,S:3
P:7695900,S:5537
P:7695907,S:5537
P:7702400,S:5164
P:7705209,S:87
P:7706891,S:739
P:7711690,S:739
P:7720966,S:5531
P:7724509,S:5537
P:1410299,S:3634
P:1410360,S:945
P:1409397,S:111
P:1405342,S:715
P:1406222,S:945
P:1407155,S:3
P:3038932,S:612
P:3039078,S:3
P:3039992,S:846
P:3040642,S:4529
P:1403234,S:5164
P:1403285,S:4877
P:1404464,S:945
P:1404936,S:4988
P:1405040,S:846
P:1395771,S:4988
P:1396032,S:5529
P:1396402,S:3398
P:1396455,S:5529
P:1396598,S:5164
P:1396758,S:5529
P:1396809,S:3
P:1396861,S:5529
P:1396985,S:16
P:1397042,S:5197
P:1397095,S:5197
P:1397149,S:111
P:1397318,S:3
P:1397367,S:3823
P:1397472,S:4988
P:1397683,S:4988
P:1397851,S:5164
P:1397960,S:5197
P:1398011,O:1
P:1398060,S:739
P:1398430,S:945
P:1398480,S:945
P:1398530,S:3
P:1398633,S:739
P:1398683,S:5529
P:1398736,S:5637
P:1398840,S:4697
P:1399048,S:3360
P:1399217,S:4988
P:1399267,S:945
P:1399426,S:4697
P:1399477,S:3
P:1399579,S:4988
P:1399838,S:3823
P:1399941,S:3
P:1400144,S:3398
P:1400257,S:5164
P:1400421,S:5529
P:1400474,S:111
P:1400529,S:5529
P:1400746,S:4988
P:1400903,S:846
P:1401057,S:5529
P:1401258,S:5164
P:1401360,S:3
P:1401632,S:945
P:1401951,S:111
P:1402002,S:5529
P:1402055,S:111
P:1402109,S:4697
P:1402318,S:5529
P:1402371,S:5529
P:1402479,S:5529
P:1402530,S:4988
P:1402579,S:846
P:1402627,S:4988
P:1402677,S:391
P:1402725,S:391
P:1402773,S:5529
P:3036223,S:5529
P:3036415,S:846
P:3036661,S:111
P:3036731,S:4988
P:3037218,S:5529
P:3037571,S:945
P:3037621,S:391
P:3037668,S:4988
P:1392600,S:3
P:1392652,S:5108
P:1392807,S:612
P:1393021,S:5132
P:1393076,S:3398
P:1393128,S:5529
P:1393180,S:4697
P:1393231,S:3823
P:1393284,S:3398
P:1393339,S:715
P:1393391,S:4697
P:1393654,S:3823
P:1393974,S:846
P:1394024,S:5529
P:1394436,S:391
P:1394793,S:4988
P:1394893,S:4697
P:1395124,S:5529
P:1395174,S:4988
P:1395224,S:5197
P:1395387,S:4988
P:1395440,S:3398
P:1395491,S:3394
P:3035168,S:5531
P:3035333,S:4988
P:4985566,S:3830
P:5051890,S:5116
P:5207672,S:4988
P:5298034,S:4697
P:5333775,S:3830
P:5333892,S:5537
P:5377266,S:715
P:7103288,S:5164
P:7215863,S:5525
P:7307137,S:5540
P:7307182,S:5529
P:7313645,S:5106
P:7326258,S:3823
P:7345122,S:3823
P:7345334,S:5529
P:7345556,S:5529
P:7345622,S:5529
P:7351914,S:3372
P:7356754,S:5108
P:7356764,S:5537
P:7356878,S:4767
P:7356880,S:5537
P:7391043,S:3
P:7391048,S:715
P:7391095,S:558
P:7393457,S:5197
P:7398469,S:950
P:7404647,S:374
P:7410555,S:4988
P:7687975,S:3398
P:7694276,S:4988
P:7695891,S:5529
P:7695900,S:5197
P:7695907,S:5197
P:7702400,S:3
P:7705209,S:3713
P:7706891,S:5108
P:7711690,S:5990
P:7720966,S:5976
P:7724509,S:5529
P:1410299,S:17
P:1410360,S:846
P:1409397,S:4837
P:1405342,S:3
P:1406222,S:846
P:1407155,S:4837
P:3038932,S:20
P:3039078,S:945
P:3039992,S:4527
P:3040642,S:3823
P:1403234,S:4697
P:1403285,S:3823
P:1404464,S:4981
P:1404936,S:846
P:1405040,S:4981
P:1395771,S:945
P:1396032,S:4988
P:1396402,S:5197
P:1396455,S:4988
P:1396598,S:3
P:1396758,S:4988
P:1396809,S:5529
P:1396861,S:4988
P:1396985,S:5637
P:1397042,S:3823
P:1397095,S:3823
P:1397149,S:3823
P:1397318,S:5529
P:1397367,S:3
P:1397472,S:945
P:1397683,S:945
P:1397851,S:3
P:1397960,S:111
P:1398011,O:1
P:1398060,S:111
P:1398430,S:4981
P:1398480,S:4981
P:1398530,S:4988
P:1398633,S:3
P:1398683,S:4988
P:1398736,S:3360
P:1398840,S:4988
P:1399048,S:3830
P:1399217,S:945
P:1399267,S:846
P:1399426,S:945
P:1399477,S:5529
P:1399579,S:945
P:1399838,S:3
P:1399941,S:4697
P:1400144,S:5197
P:1400257,S:5529
P:1400421,S:4988
P:1400474,S:5164
P:1400529,S:4697
P:1400746,S:945
P:1400903,S:391
P:1401057,S:846
P:1401258,S:3
P:1401360,S:5529
P:1401632,S:846
P:1401951,S:3
P:1402002,S:4697
P:1402055,S:5529
P:1402109,S:846
P:1402318,S:4988
P:1402371,S:846
P:1402479,S:4988
P:1402530,S:846
P:1402579,S:4981
P:1402627,S:846
P:1402677,S:4981
P:1402725,S:4981
P:1402773,S:4988
P:3036223,S:4697
P:3036415,S:391
P:3036661,S:945
P:3036731,S:945
P:3037218,S:945
P:3037571,S:846
P:3037621,S:5236
P:3037668,S:846
P:1392600,S:5529
P:1392652,S:3823
P:1392807,S:5531
P:1393021,S:3398
