from,to,weight
CD:160575,CP:2341120,0.25
CD:74160,CP:2341444,0.25
CD:178987,CP:2341456,0.0
CD:73943,CP:2341457,0.25
CD:178987,CP:2341461,0.25
CD:74075,CP:2344763,0.25
CD:204480,CP:2334172,0.25
CD:204467,CP:2335264,0.25
CD:178925,CP:2335499,0.25
CD:178925,CP:2335503,0.25
CD:74161,CP:2335523,0.25
CD:160604,CP:2336381,0.25
CD:73701,CP:2336442,0.25
CD:178947,CP:2336481,0.75
CD:204535,CP:2336539,0.25
CD:204561,CP:2337268,0.25
CD:204509,CP:2341120,0.25
CD:178987,CP:2341444,0.25
CD:178986,CP:2341456,0.0
CD:74160,CP:2341457,0.25
CD:178986,CP:2341461,0.25
CD:204421,CP:2344763,0.25
CD:178925,CP:2334172,0.25
CD:160604,CP:2335264,0.25
CD:74161,CP:2335499,0.25
CD:74161,CP:2335503,0.25
CD:204467,CP:2335523,0.25
CD:141488,CP:2336381,0.25
CD:204509,CP:2336442,0.25
CD:178946,CP:2336481,0.75
CD:74371,CP:2336539,0.25
CD:178986,CP:2341444,0.25
CD:204555,CP:2341456,0.0
CD:178987,CP:2341457,0.25
CD:74784,CP:2341461,0.25
CD:204459,CP:2344763,0.25
CD:74161,CP:2334172,0.25
CD:141488,CP:2335264,0.25
CD:204467,CP:2335499,0.25
CD:204467,CP:2335503,0.25
CD:160604,CP:2335523,0.25
CD:74400,CP:2336381,0.25
CD:204480,CP:2336539,0.25
CD:157130,CP:2336964,0.0
CD:204555,CP:2341444,0.25
CD:204468,CP:2341456,0.0
CD:178986,CP:2341457,0.25
CD:204555,CP:2341461,0.25
CD:204467,CP:2334172,0.25
CD:74400,CP:2335264,0.25
CD:160604,CP:2335499,0.25
CD:160604,CP:2335503,0.25
CD:141488,CP:2335523,0.25
CD:204492,CP:2336381,0.25
CD:204387,CP:2336481,0.75
CD:73801,CP:2336539,0.25
CD:178934,CP:2336964,0.0
CD:204468,CP:2341444,0.25
CD:73531,CP:2341456,0.0
CD:74784,CP:2341457,0.25
CD:204468,CP:2341461,0.25
CD:160604,CP:2334172,0.25
CD:74160,CP:2335264,0.25
CD:141488,CP:2335499,0.25
CD:141488,CP:2335503,0.25
CD:74400,CP:2335523,0.25
CD:171617,CP:2336381,0.25
CD:160621,CP:2336481,0.75
CD:178925,CP:2336539,0.25
CD:197438,CP:2336964,0.0
CD:73531,CP:2341444,0.25
CD:204407,CP:2341456,0.0
CD:204555,CP:2341457,0.25
CD:73531,CP:2341461,0.25
CD:141488,CP:2334172,0.25
CD:160556,CP:2335264,0.25
CD:74400,CP:2335499,0.25
CD:204492,CP:2335503,0.25
CD:171617,CP:2335523,0.25
CD:74160,CP:2336381,0.25
CD:74161,CP:2336539,0.25
CD:204407,CP:2341444,0.25
CD:160575,CP:2341456,0.0
CD:204468,CP:2341457,0.25
CD:204407,CP:2341461,0.25
CD:74160,CP:2334172,0.25
CD:178986,CP:2335264,0.25
CD:204492,CP:2335499,0.25
CD:171617,CP:2335503,0.25
CD:74160,CP:2335523,0.25
CD:178986,CP:2336381,0.25
CD:178945,CP:2336481,0.75
CD:178951,CP:2336539,0.25
CD:204466,CP:2336964,0.0
CD:160575,CP:2341444,0.25
CD:204426,CP:2341456,0.0
CD:73531,CP:2341457,0.25
CD:160575,CP:2341461,0.25
CD:160556,CP:2334172,0.25
CD:204453,CP:2335264,0.25
CD:171617,CP:2335499,0.25
CD:74160,CP:2335503,0.25
CD:160556,CP:2335523,0.25
CD:204453,CP:2336381,0.25
CD:204525,CP:2336481,0.75
CD:160604,CP:2336539,0.25
CD:204464,CP:2336964,0.0
CD:204426,CP:2341444,0.25
CD:204352,CP:2341456,0.0
CD:152605,CP:2341457,0.25
CD:204426,CP:2341461,0.25
CD:74159,CP:2334172,0.25
CD:188097,CP:2335264,0.25
CD:74160,CP:2335499,0.25
CD:178986,CP:2335503,0.25
CD:178986,CP:2335523,0.25
CD:188097,CP:2336381,0.25
CD:122466,CP:2336481,0.75
CD:160517,CP:2336539,0.25
CD:204352,CP:2341444,0.25
CD:74057,CP:2341456,0.0
CD:204407,CP:2341457,0.25
CD:204509,CP:2341461,0.25
CD:178986,CP:2334172,0.25
CD:160535,CP:2335264,0.25
CD:160556,CP:2335499,0.25
CD:74398,CP:2335503,0.25
CD:188097,CP:2335523,0.25
CD:160535,CP:2336381,0.25
CD:178861,CP:2336481,0.75
CD:74160,CP:2336539,0.25
CD:74057,CP:2341444,0.25
CD:204495,CP:2341456,0.0
CD:160575,CP:2341457,0.25
CD:74057,CP:2341461,0.25
CD:74398,CP:2334172,0.25
CD:178866,CP:2335264,0.25
CD:74159,CP:2335499,0.25
CD:160535,CP:2335503,0.25
CD:74398,CP:2335523,0.25
CD:178866,CP:2336381,0.25
CD:74693,CP:2336481,0.75
CD:204453,CP:2336539,0.25
CD:204495,CP:2341444,0.25
CD:204426,CP:2341457,0.25
CD:204495,CP:2341461,0.25
CD:160535,CP:2334172,0.25
CD:74156,CP:2335264,0.25
CD:178986,CP:2335499,0.25
CD:178866,CP:2335503,0.25
CD:160535,CP:2335523,0.25
CD:74156,CP:2336381,0.25
CD:160653,CP:2336481,0.75
CD:204428,CP:2336539,0.25
CD:204352,CP:2341457,0.25
CD:74156,CP:2334172,0.25
CD:178825,CP:2335264,0.25
CD:204453,CP:2335499,0.25
CD:74156,CP:2335503,0.25
CD:178866,CP:2335523,0.25
CD:178825,CP:2336381,0.25
CD:74398,CP:2336539,0.25
CD:204438,CP:2340881,0.25
CD:74057,CP:2341457,0.25
CD:204555,CP:2334172,0.25
CD:204555,CP:2335264,0.25
CD:188097,CP:2335499,0.25
CD:178825,CP:2335503,0.25
CD:74156,CP:2335523,0.25
CD:204555,CP:2336381,0.25
CD:215042,CP:2336481,0.75
CD:160535,CP:2336539,0.25
CD:204495,CP:2341457,0.25
CD:141470,CP:2334172,0.25
CD:141470,CP:2335264,0.25
CD:74398,CP:2335499,0.25
CD:204555,CP:2335503,0.25
CD:204555,CP:2335523,0.25
CD:141470,CP:2336381,0.25
CD:139285,CP:2336539,0.25
CD:141464,CP:2334172,0.25
CD:141464,CP:2335264,0.25
CD:160535,CP:2335499,0.25
CD:141470,CP:2335503,0.25
CD:141470,CP:2335523,0.25
CD:178857,CP:2336381,0.25
CD:74156,CP:2336539,0.25
CD:178857,CP:2334172,0.25
CD:178970,CP:2335264,0.25
CD:178866,CP:2335499,0.25
CD:178857,CP:2335503,0.25
CD:141464,CP:2335523,0.25
CD:178970,CP:2336381,0.25
CD:178825,CP:2336539,0.25
CD:160651,CP:2340881,0.25
CD:178970,CP:2334172,0.25
CD:204393,CP:2335264,0.25
CD:74156,CP:2335499,0.25
CD:178970,CP:2335503,0.25
CD:178857,CP:2335523,0.25
CD:73482,CP:2336381,0.25
CD:160601,CP:2336481,0.75
CD:141464,CP:2336539,0.25
CD:73482,CP:2334172,0.25
CD:132504,CP:2335264,0.25
CD:178825,CP:2335499,0.25
CD:73482,CP:2335503,0.25
CD:178970,CP:2335523,0.25
CD:178873,CP:2336381,0.25
CD:178857,CP:2336539,0.25
CD:141531,CP:2340881,0.25
CD:191923,CP:2334172,0.25
CD:204370,CP:2335264,0.25
CD:141464,CP:2335499,0.25
CD:204393,CP:2335503,0.25
CD:178873,CP:2335523,0.25
CD:107283,CP:2336381,0.25
CD:204468,CP:2336539,0.25
CD:132504,CP:2334172,0.25
CD:141398,CP:2335264,0.25
CD:178857,CP:2335499,0.25
CD:191923,CP:2335503,0.25
CD:107283,CP:2335523,0.25
CD:191923,CP:2336381,0.25
CD:73531,CP:2336539,0.25
CD:204370,CP:2334172,0.25
CD:204426,CP:2335264,0.25
CD:178970,CP:2335499,0.25
CD:160575,CP:2335503,0.25
CD:204393,CP:2335523,0.25
CD:160575,CP:2336381,0.25
CD:107283,CP:2336539,0.25
CD:141398,CP:2334172,0.25
CD:141335,CP:2335264,0.25
CD:73482,CP:2335499,0.25
CD:132504,CP:2335503,0.25
CD:191923,CP:2335523,0.25
CD:132504,CP:2336381,0.25
CD:204395,CP:2336481,0.75
CD:204407,CP:2336539,0.25
CD:204426,CP:2334172,0.25
CD:73701,CP:2335264,0.25
CD:178873,CP:2335499,0.25
CD:204370,CP:2335503,0.25
CD:160575,CP:2335523,0.25
CD:204370,CP:2336381,0.25
CD:133968,CP:2336481,0.75
CD:132504,CP:2336539,0.25
CD:204503,CP:2334172,0.25
CD:204503,CP:2335264,0.25
CD:204393,CP:2335499,0.25
CD:141398,CP:2335503,0.25
CD:132504,CP:2335523,0.25
CD:141398,CP:2336381,0.25
CD:160558,CP:2336481,0.75
CD:204370,CP:2336539,0.25
CD:204501,CP:2334172,0.25
CD:204495,CP:2335264,0.25
CD:191923,CP:2335499,0.25
CD:204426,CP:2335503,0.25
CD:204370,CP:2335523,0.25
CD:141335,CP:2336381,0.25
CD:164360,CP:2336539,0.25
CD:204495,CP:2334172,0.25
CD:160508,CP:2335264,0.25
CD:160575,CP:2335499,0.25
CD:160538,CP:2335503,0.25
CD:141398,CP:2335523,0.25
CD:73701,CP:2336381,0.25
CD:204538,CP:2336481,0.75
CD:204426,CP:2336539,0.25
CD:132504,CP:2335499,0.25
CD:141335,CP:2335503,0.25
CD:204426,CP:2335523,0.25
CD:204503,CP:2336381,0.25
CD:204570,CP:2336481,0.75
CD:204352,CP:2336539,0.25
CD:204370,CP:2335499,0.25
CD:73701,CP:2335503,0.25
CD:160538,CP:2335523,0.25
CD:204501,CP:2336381,0.25
CD:73701,CP:2336539,0.25
CD:141398,CP:2335499,0.25
CD:204503,CP:2335503,0.25
CD:141335,CP:2335523,0.25
CD:204495,CP:2336381,0.25
CD:69871,CP:2336539,0.25
CD:204426,CP:2335499,0.25
CD:204501,CP:2335503,0.25
CD:73701,CP:2335523,0.25
CD:74057,CP:2336539,0.25
CD:160538,CP:2335499,0.25
CD:204495,CP:2335503,0.25
CD:204495,CP:2335523,0.25
CD:204503,CP:2336539,0.25
CD:141335,CP:2335499,0.25
CD:160508,CP:2335503,0.25
CD:160508,CP:2335523,0.25
CD:160508,CP:2336539,0.25
CD:73701,CP:2335499,0.25
CD:204503,CP:2335499,0.25
CD:74165,CP:2336481,0.75
CD:160558,CP:2340881,0.25
CD:204501,CP:2335499,0.25
CD:146307,CP:2336481,0.75
CD:204495,CP:2335499,0.25
CD:160508,CP:2335499,0.25
CD:178895,CP:2336481,0.75
CD:74400,CP:2336964,0.0
CD:74749,CP:2336481,0.75
CD:204573,CP:2336964,0.0
CD:204433,CP:2336481,0.75
CD:178987,CP:2336964,0.0
CD:179000,CP:2336481,0.75
CD:204458,CP:2336481,0.75
CD:204526,CP:2336481,0.75
CD:204485,CP:2336481,0.75
CD:204486,CP:2336964,0.0
CD:204410,CP:2336481,0.75
CD:196358,CP:2336481,0.75
CD:204375,CP:2336481,0.75
CD:141480,CP:2336481,0.75
CD:204550,CP:2336481,0.75
CD:204457,CP:2336481,0.75
CD:204372,CP:2336481,0.75
CD:204563,CP:2336481,0.75
CD:205550,CP:2336481,0.75
CD:217480,CP:2336481,0.75
CD:178910,CP:2336481,0.75
CD:178825,CP:2336964,0.0
CD:204375,CP:2336964,0.0
CD:141459,CP:2336481,0.75
CD:74366,CP:2336481,0.75
CD:204550,CP:2336964,0.0
CD:108338,CP:2336481,0.75
CD:204436,CP:2336481,0.75
CD:204472,CP:2336964,0.0
CD:160674,CP:2336481,0.75
CD:141450,CP:2336481,0.75
CD:178959,CP:2336481,0.75
CD:204444,CP:2336481,0.75
CD:204373,CP:2336481,0.75
CD:204442,CP:2336481,0.75
CD:73531,CP:2336964,0.0
CD:204473,CP:2336481,0.75
CD:178909,CP:2336964,0.0
CD:160669,CP:2336481,0.75
CD:204373,CP:2336964,0.0
CD:178884,CP:2336011,0.25
CD:204510,CP:2336481,0.75
CD:141434,CP:2336481,0.75
CD:204427,CP:2336481,0.75
CD:152605,CP:2336964,0.0
CD:72442,CP:2336481,0.75
CD:204477,CP:2336481,0.75
CD:74419,CP:2340881,0.25
CD:66828,CP:2336481,0.75
CD:204368,CP:2336481,0.75
CD:160598,CP:2336964,0.0
CD:204482,CP:2336481,0.75
CD:204407,CP:2336964,0.0
CD:204398,CP:2336964,0.0
CD:161550,CP:2336481,0.75
CD:198783,CP:2336481,0.75
CD:68720,CP:2336964,0.0
CD:178953,CP:2336964,0.0
CD:204398,CP:2340881,0.25
CD:204562,CP:2336481,0.75
CD:204351,CP:2336481,0.75
CD:204481,CP:2336481,0.75
CD:204450,CP:2336481,0.75
CD:143632,CP:2336481,0.75
CD:141422,CP:2336964,0.0
CD:204511,CP:2336481,0.75
CD:116379,CP:2336481,0.75
CD:204459,CP:2336481,0.75
CD:204450,CP:2336964,0.0
CD:204454,CP:2336481,0.75
CD:135054,CP:2336481,0.75
CD:178963,CP:2336481,0.75
CD:204378,CP:2336481,0.75
CD:204376,CP:2336481,0.75
CD:204440,CP:2336481,0.75
CD:178928,CP:2336481,0.75
CD:204569,CP:2340881,0.25
CD:116379,CP:2340881,0.25
CD:204460,CP:2336481,0.75
CD:204507,CP:2336481,0.75
CD:204380,CP:2336964,0.0
CD:178924,CP:2336481,0.75
CD:164360,CP:2336964,0.0
CD:178829,CP:2336481,0.75
CD:204572,CP:2336481,0.75
CD:93083,CP:2336481,0.75
CD:74262,CP:2336964,0.0
CD:178993,CP:2336964,0.0
CD:204388,CP:2336481,0.75
CD:204374,CP:2336481,0.75
CD:74090,CP:2336481,0.75
CD:204414,CP:2336481,0.75
CD:160553,CP:2336481,0.75
CD:204561,CP:2336964,0.0
CD:204423,CP:2336481,0.75
CD:74471,CP:2336481,0.75
CD:204509,CP:2336964,0.0
CD:204549,CP:2336481,0.75
CD:141372,CP:2336481,0.75
CD:74471,CP:2336964,0.0
CD:204503,CP:2336964,0.0
CD:204549,CP:2336964,0.0
CD:178951,CP:2345092,0.25
CD:204556,CP:2345095,0.25
CD:68720,CP:2345103,0.0
CD:92776,CP:2345104,0.25
CD:204464,CP:2345137,0.0
CD:204561,CP:2345139,0.25
CD:160598,CP:2345177,0.25
CD:204521,CP:2345192,0.25
CD:204521,CP:2345193,0.0
CD:204384,CP:2345194,0.0
CO:253,CP:2345232,0.75
CO:253,CP:2345236,0.75
CD:178970,CP:2345237,0.25
CD:177282,CP:2345261,0.25
CD:204376,CP:2345263,0.25
CD:160598,CP:2345281,0.5
CD:141488,CP:2345282,0.25
CD:160532,CP:2345289,0.25
CD:204519,CP:2345296,0.25
CD:204519,CP:2345297,0.25
CD:204519,CP:2345299,0.25
CD:204519,CP:2345300,0.0
CD:204519,CP:2345301,0.25
CD:204519,CP:2345302,0.0
CD:204519,CP:2345303,0.25
CD:204519,CP:2345305,0.0
CD:204519,CP:2345306,0.25
CD:204519,CP:2345307,0.25
CD:204519,CP:2345308,0.25
CD:204519,CP:2345309,0.25
CD:74165,CP:2345314,0.25
CD:204391,CP:2345319,0.25
CD:177282,CP:2345320,0.0
CD:204391,CP:2345321,0.25
CD:204391,CP:2345322,0.25
CD:204391,CP:2345324,0.25
CD:204384,CP:2345329,0.25
CD:178948,CP:2345330,0.25
CD:178948,CP:2345331,0.25
CD:178948,CP:2345332,0.0
CD:204461,CP:2345335,0.0
CD:204461,CP:2345337,0.25
CD:204461,CP:2345346,0.0
CO:253,CP:2345368,1.0
CO:253,CP:2345378,1.0
CO:253,CP:2345468,1.0
CO:253,CP:2345482,0.25
CO:253,CP:2345484,1.0
CO:253,CP:2345485,0.0
CO:253,CP:2345493,1.0
CO:253,CP:2345494,0.75
CO:253,CP:2345495,0.75
CO:253,CP:2345496,0.75
CO:78,CP:2345497,0.75
CO:78,CP:2345498,0.75
CO:78,CP:2345499,1.0
CO:78,CP:2345500,0.75
CO:253,CP:2345555,0.0
CO:253,CP:2345556,0.0
CO:253,CP:2345557,0.0
CD:141488,CP:2345137,0.0
CD:160511,CP:2345282,0.25
CD:74398,CP:2345137,0.0
CD:74784,CP:2345137,0.0
CD:73701,CP:2345137,0.0
CD:74262,CP:259111,0.25
CO:253,CP:308880,0.25
CD:73584,CP:317970,0.25
CD:160586,CP:549767,0.25
CD:160575,CP:602764,1.0
CD:160673,CP:618609,0.25
CD:178874,CP:944305,0.25
CD:141422,CP:1198010,0.25
CD:160552,CP:1212501,1.0
CD:74284,CP:549767,0.25
CD:204356,CP:602764,1.0
CD:141548,CP:549767,0.25
CD:160597,CP:549767,0.25
CD:141472,CP:549767,0.25
CD:160623,CP:549767,0.25
CD:141515,CP:549767,0.25
CD:73474,CP:549767,0.25
CD:141562,CP:549767,0.25
CD:74554,CP:549767,0.25
CD:160573,CP:549767,0.25
CD:74581,CP:549767,0.25
CD:160598,CP:549767,0.25
CD:141428,CP:549767,0.25
CD:141422,CP:549767,0.25
CD:74262,CP:549767,0.25
CD:133439,CP:549767,0.25
CD:136811,CP:549767,0.25
CD:74856,CP:2076875,0.25
CO:101798,CP:2080604,0.25
CD:178866,CP:2128133,0.25
CD:73486,CP:2160480,0.25
CD:74856,CP:2167716,1.0
CD:160639,CP:2168710,1.0
CD:160518,CP:2190452,0.25
CD:160518,CP:2190457,0.25
CD:204536,CP:2190471,0.25
CD:204494,CP:2190484,0.0
CD:204494,CP:2190485,0.5
CD:204494,CP:2190486,0.25
CD:204494,CP:2190489,0.25
CD:204494,CP:2190491,0.25
CD:204530,CP:2190501,0.25
CD:204530,CP:2190509,0.25
CD:204530,CP:2190523,0.25
CD:204530,CP:2190529,0.25
CD:204530,CP:2190542,0.25
CD:204530,CP:2190555,0.25
CD:178989,CP:2190568,0.25
CD:178989,CP:2190583,0.25
CD:178989,CP:2190594,0.25
CD:178989,CP:2190600,0.25
CD:178989,CP:2190611,0.0
CD:204391,CP:2190630,0.25
CD:204391,CP:2190635,0.25
CD:204391,CP:2190649,0.25
CD:204391,CP:2190653,0.25
CD:204391,CP:2190663,0.0
CD:204508,CP:2190693,0.25
CD:160653,CP:2190698,0.25
CD:160653,CP:2190711,0.25
CD:160653,CP:2190723,0.25
CD:160653,CP:2190733,0.25
CD:160653,CP:2190735,0.25
CD:160653,CP:2190741,0.25
CD:160653,CP:2190747,0.25
CD:159237,CP:2190758,0.25
CD:74398,CP:2190766,0.25
CD:74398,CP:2190768,1.0
CD:160642,CP:2190772,0.25
CD:204452,CP:2190773,0.25
CD:204497,CP:2190775,0.25
CD:74371,CP:2190782,0.25
CD:204452,CP:2190788,0.25
CD:74371,CP:2190790,0.25
CD:74371,CP:2190792,0.25
CD:204518,CP:2190818,0.25
CD:74371,CP:2190827,0.25
CD:74371,CP:2190828,0.25
CD:74371,CP:2190840,0.25
CD:204421,CP:2190847,0.0
CD:178970,CP:2190910,0.25
CD:160528,CP:2191026,0.0
CD:178951,CP:2191046,0.25
CD:178951,CP:2191054,0.25
CD:178951,CP:2191055,0.25
CD:178951,CP:2191059,0.25
CD:73466,CP:2191084,0.0
CD:73466,CP:2191085,0.25
CD:73466,CP:2191098,0.25
CD:73466,CP:2191105,0.25
CD:73466,CP:2191107,0.25
CD:73466,CP:2191114,0.25
CD:204442,CP:2191118,0.25
CD:160610,CP:2191142,0.25
CD:73943,CP:2191171,0.0
CD:204530,CP:2191185,0.25
CD:204487,CP:2191195,0.25
CD:204487,CP:2191206,0.25
CD:160601,CP:2191304,0.25
CD:204508,CP:2191368,0.25
CD:204361,CP:2191417,0.25
CD:204361,CP:2191418,0.25
CD:204460,CP:2191461,0.25
CD:204444,CP:2191466,0.25
CD:204478,CP:2191497,0.25
CD:69871,CP:2191544,0.25
CD:178866,CP:2191678,0.5
CD:178829,CP:2191877,0.25
CD:204573,CP:2191879,0.25
CD:178920,CP:2191916,0.25
CD:178920,CP:2191920,0.25
CD:178920,CP:2191921,0.25
CD:69871,CP:2191947,0.25
CD:69871,CP:2191948,0.25
CD:204496,CP:2192093,0.25
CD:74305,CP:2192098,0.25
CD:74305,CP:2192100,0.25
CD:74305,CP:2192101,0.25
CD:76874,CP:2192107,0.0
CD:178874,CP:2192191,0.25
CD:73466,CP:2192220,0.25
CD:204472,CP:2192242,0.25
CD:204472,CP:2192250,0.25
CD:204472,CP:2192253,0.25
CD:204479,CP:2192259,0.25
CD:204393,CP:2192291,0.25
CD:204560,CP:2192328,0.25
CD:204421,CP:2192335,0.25
CD:204538,CP:2192361,0.0
CD:141428,CP:2192399,0.0
CD:74305,CP:2192402,0.25
CD:160976,CP:2192413,0.25
CD:204386,CP:2192422,0.25
CD:74571,CP:2192496,0.25
CD:178874,CP:2192498,0.25
CD:193726,CP:2192509,0.25
CD:178969,CP:2192510,1.0
CD:178947,CP:2192511,0.25
CD:141428,CP:2192559,0.25
CD:204478,CP:2192561,0.0
CD:204421,CP:2192562,0.0
CD:204488,CP:2192570,0.25
CD:204488,CP:2192573,0.25
CD:204488,CP:2192575,0.25
CD:116379,CP:2192592,0.25
CD:204536,CP:2192603,0.25
CD:204441,CP:2192628,0.0
CD:204360,CP:2192633,0.25
CD:178887,CP:2192636,0.0
CD:178829,CP:2192661,0.25
CD:178829,CP:2192662,0.25
CD:178925,CP:2192691,0.25
CD:73460,CP:2192704,0.25
CD:204566,CP:2192712,0.25
CD:204487,CP:2192745,0.0
CD:204511,CP:2192749,0.0
CD:204472,CP:2192888,0.0
CD:204472,CP:2192896,0.0
CD:204472,CP:2192900,0.25
CD:204472,CP:2192902,0.0
CD:204372,CP:2192904,0.25
CD:204478,CP:2192942,0.25
CD:133810,CP:2192991,0.25
CD:116379,CP:2193022,0.0
CD:204566,CP:2193078,0.25
CD:160642,CP:2193129,0.25
CD:160651,CP:2193149,0.25
CD:204531,CP:2193151,0.25
CD:141401,CP:2193164,0.25
CD:178861,CP:2193178,0.25
CD:159237,CP:2193179,0.25
CD:160758,CP:2193196,0.25
CD:204359,CP:2193213,0.25
CD:204422,CP:2193235,0.25
CD:204407,CP:2193267,0.25
CD:122974,CP:2193315,0.25
CD:204524,CP:2193333,0.25
CD:178861,CP:2193336,0.0
CD:160518,CP:2193340,0.0
CD:204392,CP:2193364,0.25
CD:178908,CP:2193368,0.25
CD:204553,CP:2193377,0.25
CD:74305,CP:2193386,0.25
CD:204460,CP:2193484,0.25
CD:204460,CP:2193485,0.0
CD:122974,CP:2193491,0.25
CD:204472,CP:2193497,0.25
CD:204557,CP:2193498,0.0
CD:204399,CP:2193517,0.25
CD:204391,CP:2193524,0.25
CD:204573,CP:2193557,0.25
CD:204548,CP:2193578,0.0
CD:178881,CP:2193586,0.25
CD:178881,CP:2193588,0.0
CD:178881,CP:2193590,0.25
CD:178881,CP:2193595,0.25
CD:204488,CP:2193606,0.25
CD:74848,CP:2193623,0.0
CD:74156,CP:2193629,0.25
CD:204502,CP:2193683,0.25
CD:204496,CP:2193689,0.0
CD:204451,CP:2193743,0.0
CD:207309,CP:2193761,0.0
CD:160673,CP:2193775,0.0
CD:204506,CP:2193787,0.25
CD:109429,CP:2193790,0.0
CD:109429,CP:2193792,0.25
CD:204458,CP:2193806,0.25
CD:74646,CP:2193841,0.25
CD:74646,CP:2193845,0.25
CD:178986,CP:2193952,0.25
CD:178993,CP:2193969,0.25
CD:160598,CP:2194072,0.25
CD:204499,CP:2194110,0.25
CD:122974,CP:2194274,0.25
CD:74848,CP:2194307,0.25
CD:178972,CP:2194381,0.25
CD:73466,CP:2194383,0.25
CD:204421,CP:2194435,0.25
CD:204421,CP:2194436,0.0
CD:204488,CP:2194459,0.25
CD:204488,CP:2194462,0.25
CD:204429,CP:2194496,0.25
CD:204481,CP:2194555,0.25
CD:204564,CP:2194595,0.25
CD:178970,CP:2194616,0.25
CD:204529,CP:2194627,0.25
CD:141508,CP:2194655,0.0
CD:204547,CP:2194777,0.25
CD:204399,CP:2194791,0.0
CD:122974,CP:2194813,0.25
CD:204556,CP:2194815,0.0
CO:253,CP:2194879,0.25
CD:204428,CP:2194896,0.25
CD:204464,CP:2195005,0.25
CD:204543,CP:2195032,0.25
CD:204488,CP:2195045,0.25
CD:204488,CP:2195047,0.25
CD:204372,CP:2195163,0.25
CD:204555,CP:2195261,0.25
CD:204557,CP:2195317,0.0
CD:160575,CP:2195322,0.0
CD:204371,CP:2195362,0.25
CD:204500,CP:2195410,0.25
CD:73788,CP:2195452,0.25
CD:204366,CP:2195555,0.25
CD:204399,CP:2195599,0.25
CD:204439,CP:2195647,0.25
CD:204457,CP:2195668,0.25
CD:204457,CP:2195669,0.25
CD:204496,CP:2195729,0.25
CD:178934,CP:2195737,1.0
CD:204488,CP:2195767,0.25
CD:159237,CP:2195818,1.0
CD:204411,CP:2195926,0.25
CD:204481,CP:2195933,0.25
CD:178908,CP:2195939,0.0
CD:204392,CP:2196007,0.25
CD:160575,CP:2196126,0.25
CD:72442,CP:2196256,0.0
CD:204548,CP:2196335,0.25
CD:161550,CP:2196364,0.25
CD:207176,CP:2196376,0.25
CD:204358,CP:2196437,0.25
CD:204444,CP:2196455,0.25
CD:204444,CP:2196462,0.25
CD:204444,CP:2196464,0.25
CD:204444,CP:2196466,0.25
CD:204444,CP:2196471,0.25
CD:204541,CP:2196514,0.0
CD:204488,CP:2196678,0.25
CD:204488,CP:2196679,0.25
CD:74305,CP:2196680,0.25
CD:204451,CP:2196681,0.0
CD:204457,CP:2196700,0.25
CD:178959,CP:2196794,0.25
CD:178959,CP:2196796,0.25
CD:178989,CP:2196814,0.25
CD:178989,CP:2196815,0.25
CD:178989,CP:2196816,0.25
CD:178989,CP:2196822,0.25
CD:204441,CP:2196848,0.25
CD:204543,CP:2196867,0.25
CD:204419,CP:2196870,0.25
CD:204499,CP:2196935,0.25
CD:178969,CP:2196936,0.25
CD:204530,CP:2196960,0.25
CD:204549,CP:2196977,0.25
CD:141508,CP:2196992,0.25
CD:141508,CP:2196993,0.25
CD:204463,CP:2197026,1.0
CD:204460,CP:2197076,0.25
CD:204397,CP:2197236,0.25
CD:204397,CP:2197237,0.25
CD:204397,CP:2197246,0.25
CD:178896,CP:2197256,0.0
CD:204506,CP:2197362,0.25
CD:204553,CP:2197389,0.25
CD:90201,CP:2197406,0.25
CD:160531,CP:2197467,0.25
CD:204566,CP:2197513,0.25
CD:204548,CP:2197559,0.25
CD:74439,CP:2197569,0.25
CD:204531,CP:2197608,0.25
CD:160512,CP:2197694,0.0
CD:74478,CP:2197768,0.25
CD:74478,CP:2197769,0.25
CD:204421,CP:2197795,0.25
CD:160508,CP:2197829,0.25
CD:74655,CP:2197832,1.0
CD:204541,CP:2197925,0.25
CD:98057,CP:2197928,0.25
CD:178916,CP:2198152,0.25
CD:66179,CP:2198461,0.0
CD:74467,CP:2198510,0.25
CD:204489,CP:2198527,0.0
CD:204415,CP:2198542,0.25
CD:204464,CP:2198551,0.25
CD:204569,CP:2198574,0.25
CD:204472,CP:2198622,0.0
CD:204530,CP:2198711,0.25
CD:160642,CP:2198723,0.25
CO:78,CP:2198851,0.75
CO:78,CP:2198858,0.75
CO:78,CP:2198865,0.75
CD:204397,CP:2198919,0.25
CD:204514,CP:2198978,0.25
CD:141553,CP:2198979,0.25
CD:204435,CP:2199016,0.0
CD:204496,CP:2199052,0.25
CD:141508,CP:2199063,0.25
CD:204420,CP:2199065,0.25
CD:204420,CP:2199066,0.25
CD:204379,CP:2199117,0.0
CD:204512,CP:2199122,0.25
CD:204453,CP:2199214,0.25
CD:204526,CP:2199312,0.25
CD:204471,CP:2199455,0.25
CD:204491,CP:2199465,0.25
CD:178931,CP:2199466,0.25
CD:204554,CP:2199501,0.25
CD:204488,CP:2199514,0.25
CD:204488,CP:2199522,0.25
CD:204361,CP:2199545,0.25
CD:204416,CP:2199547,0.25
CD:204557,CP:2199556,0.25
CD:204557,CP:2199558,0.25
CD:204480,CP:2199740,0.25
CD:74262,CP:2199746,0.25
CD:204462,CP:2199788,0.0
CD:205476,CP:2200138,0.25
