source,target,etype
CD:220631,CP:2413360,autoria
CD:137070,CP:2413392,autoria
CD:163321,CP:2413406,autoria
CD:163321,CP:2413451,autoria
CD:220635,CP:2413452,autoria
CO:102648,CP:2413461,autoria
CO:102648,CP:2413464,autoria
CD:163321,CP:2413469,autoria
CD:220695,CP:2413478,autoria
CD:220615,CP:2413505,autoria
CD:220659,CP:2413608,autoria
CD:141408,CP:2413618,autoria
CO:78,CP:2413647,autoria
CD:74283,CP:2413648,autoria
CD:220618,CP:2413651,autoria
CD:220540,CP:2413652,autoria
CD:220540,CP:2413653,autoria
CD:220540,CP:2413654,autoria
CD:220540,CP:2413655,autoria
CD:220540,CP:2413656,autoria
CD:220618,CP:2413658,autoria
CD:220587,CP:2413764,autoria
CO:78,CP:2413771,autoria
CD:220686,CP:2414193,autoria
CD:220659,CP:2414356,autoria
CD:73433,CP:2414397,autoria
CD:220565,CP:2414422,autoria
CD:220686,CP:2414484,autoria
CD:220686,CP:2414487,autoria
CD:220686,CP:2414488,autoria
CD:220686,CP:2414490,autoria
CD:204572,CP:2414531,autoria
CD:161440,CP:2414588,autoria
CD:220663,CP:2414589,autoria
CD:89536,CP:2414597,autoria
CD:220701,CP:2414690,autoria
CD:220659,CP:2414744,autoria
CD:220659,CP:2414766,autoria
CD:224117,CP:2414793,autoria
CD:220660,CP:2414823,autoria
CD:141470,CP:2414824,autoria
CD:220708,CP:2414847,autoria
CO:2014,CP:2414856,autoria
CD:178946,CP:2414882,autoria
CD:220558,CP:2414905,autoria
CD:74084,CP:2414907,autoria
CD:226837,CP:2414915,autoria
CD:74084,CP:2414917,autoria
CD:220673,CP:2414918,autoria
CD:220595,CP:2414921,autoria
CD:220673,CP:2414924,autoria
CD:73486,CP:2414925,autoria
CD:220659,CP:2414934,autoria
CD:220612,CP:2414944,autoria
CD:220612,CP:2414945,autoria
CD:161440,CP:2415002,autoria
CD:220531,CP:2415024,autoria
CD:204541,CP:2415037,autoria
CD:220659,CP:2415169,autoria
CD:160548,CP:2415178,autoria
CD:204412,CP:2415183,autoria
CO:5438,CP:2415189,autoria
CD:220659,CP:2415195,autoria
CD:204517,CP:2415320,autoria
CD:220540,CP:2415321,autoria
CD:220540,CP:2415322,autoria
CD:220540,CP:2415323,autoria
CD:220540,CP:2415324,autoria
CD:220540,CP:2415325,autoria
CD:220540,CP:2415327,autoria
CD:220652,CP:2415335,autoria
CD:220708,CP:2415465,autoria
CD:204536,CP:2415560,autoria
CD:220594,CP:2415576,autoria
CD:204365,CP:2415585,autoria
CD:73486,CP:2415587,autoria
CD:204411,CP:2415611,autoria
CD:204411,CP:2415613,autoria
CD:220666,CP:2415614,autoria
CD:109429,CP:2415636,autoria
CD:160604,CP:2415638,autoria
CD:204472,CP:2415667,autoria
CD:227310,CP:2415668,autoria
CD:141408,CP:2415669,autoria
CD:178954,CP:2415745,autoria
CD:204524,CP:2415767,autoria
CD:220641,CP:2415787,autoria
CD:220542,CP:2415793,autoria
CD:204488,CP:2415798,autoria
CD:204472,CP:2415799,autoria
CD:178934,CP:2415855,autoria
CD:204394,CP:2415881,autoria
CD:214694,CP:2415997,autoria
CD:220715,CP:2416052,autoria
CD:220531,CP:2416063,autoria
CO:253,CP:2416065,autoria
CD:204416,CP:2416106,autoria
CD:141408,CP:2416118,autoria
CD:74428,CP:2416121,autoria
CD:220695,CP:2416177,autoria
CD:220640,CP:2416178,autoria
CD:220686,CP:2416256,autoria
CD:220695,CP:2416258,autoria
CD:220686,CP:2416259,autoria
CD:204472,CP:2416263,autoria
CD:74856,CP:2416269,autoria
CD:220610,CP:2416279,autoria
CD:220610,CP:2416280,autoria
CD:204553,CP:2416287,autoria
CD:220706,CP:2416308,autoria
CD:220706,CP:2416309,autoria
CD:178843,CP:2416314,autoria
CD:178843,CP:2416327,autoria
CD:178843,CP:2416328,autoria
CD:178843,CP:2416331,autoria
CD:178843,CP:2416332,autoria
CD:204553,CP:2416335,autoria
CD:178843,CP:2416339,autoria
CD:204410,CP:2416346,autoria
CD:204410,CP:2416347,autoria
CD:204410,CP:2416349,autoria
CD:204410,CP:2416352,autoria
CD:204410,CP:2416353,autoria
CD:198783,CP:2416413,autoria
CD:198783,CP:2416415,autoria
CD:220540,CP:2416430,autoria
CD:220540,CP:2416431,autoria
CD:220540,CP:2416432,autoria
CD:220540,CP:2416434,autoria
CD:220540,CP:2416436,autoria
CD:220540,CP:2416438,autoria
CD:220540,CP:2416439,autoria
CD:220540,CP:2416440,autoria
CD:220657,CP:2416458,autoria
CD:220657,CP:2416459,autoria
CD:220657,CP:2416460,autoria
CD:220686,CP:2416462,autoria
CD:220652,CP:2416518,autoria
CD:116379,CP:2416520,autoria
CO:253,CP:2416522,autoria
CD:220702,CP:2416532,autoria
CD:178989,CP:2416533,autoria
CD:223128,CP:2416561,autoria
CD:204553,CP:2416571,autoria
CD:204464,CP:2416586,autoria
CD:204559,CP:2416596,autoria
CD:204553,CP:2416597,autoria
CD:220695,CP:2416598,autoria
CD:220695,CP:2416599,autoria
CD:204553,CP:2416608,autoria
CD:204553,CP:2416609,autoria
CD:220660,CP:2416611,autoria
CD:220544,CP:2416623,autoria
CD:226179,CP:2416664,autoria
CD:122158,CP:2416678,autoria
CD:122158,CP:2416679,autoria
CD:204534,CP:2416685,autoria
CD:204534,CP:2416711,autoria
CO:253,CP:2416729,autoria
CO:253,CP:2416731,autoria
CO:253,CP:2416733,autoria
CO:78,CP:2416754,autoria
CO:78,CP:2416755,autoria
CO:78,CP:2416756,autoria
CO:78,CP:2416757,autoria
CO:78,CP:2416758,autoria
CO:78,CP:2416759,autoria
CO:78,CP:2416760,autoria
CO:78,CP:2416761,autoria
CO:78,CP:2416762,autoria
CO:78,CP:2416763,autoria
CO:78,CP:2416765,autoria
CO:78,CP:2416780,autoria
CO:78,CP:2416781,autoria
CO:78,CP:2416789,autoria
CO:253,CP:2416790,autoria
CO:253,CP:2416804,autoria
CO:253,CP:2416809,autoria
CO:253,CP:2416810,autoria
CO:253,CP:2416811,autoria
CD:178989,CP:2481753,autoria
CD:220539,CP:2484575,autoria
CD:220558,CP:2485215,autoria
CD:220604,CP:2487039,autoria
CD:160629,CP:2487299,autoria
CD:220549,CP:2488221,autoria
CD:204410,CP:2529128,autoria
CD:74274,CP:253500,autoria
CD:204412,CP:2403527,autoria
CD:160548,CP:2403542,autoria
CD:220635,CP:2403606,autoria
CD:204365,CP:2403640,autoria
CD:204365,CP:2403642,autoria
CD:204365,CP:2403643,autoria
CD:220623,CP:2403726,autoria
CD:204365,CP:2404070,autoria
CD:220601,CP:2404235,autoria
CD:204407,CP:2404273,autoria
CD:220601,CP:2404276,autoria
CD:74374,CP:2404300,autoria
CD:220715,CP:2404403,autoria
CD:204488,CP:2404548,autoria
CD:204488,CP:2404596,autoria
CD:204488,CP:2404598,autoria
CD:204517,CP:2404706,autoria
CD:220574,CP:2405049,autoria
CD:220666,CP:2405248,autoria
CD:74283,CP:2405321,autoria
CD:152605,CP:2405761,autoria
CD:73579,CP:2406187,autoria
CD:204534,CP:2406231,autoria
CD:204410,CP:2406248,autoria
CD:164360,CP:2406306,autoria
CD:104552,CP:2406361,autoria
CD:74856,CP:2406422,autoria
CD:204528,CP:2406480,autoria
CD:104552,CP:2406521,autoria
CD:74856,CP:2406644,autoria
CD:204534,CP:2406899,autoria
CD:204365,CP:2408304,autoria
CD:160601,CP:2408580,autoria
CD:204536,CP:2408771,autoria
CD:220642,CP:2408909,autoria
CD:220618,CP:2408923,autoria
CD:72442,CP:2409610,autoria
CD:74041,CP:2409744,autoria
CD:178871,CP:2410616,autoria
CD:220606,CP:2411833,autoria
CD:220530,CP:2411900,autoria
CD:220618,CP:2412181,autoria
CD:221338,CP:2412555,autoria
CD:221338,CP:2412556,autoria
CD:220639,CP:2413505,autoria
CD:220534,CP:2413651,autoria
CD:220642,CP:2414690,autoria
CD:220545,CP:2414882,autoria
CD:219585,CP:2414905,autoria
CD:220571,CP:2414918,autoria
CD:220644,CP:2415320,autoria
CD:73692,CP:2416106,autoria
CD:227401,CP:2416279,autoria
CD:227401,CP:2416280,autoria
CD:204534,CP:2416586,autoria
CD:220615,CP:2416685,autoria
CD:204504,CP:2403542,autoria
CD:204528,CP:2403640,autoria
CD:204528,CP:2403642,autoria
CD:204528,CP:2403643,autoria
CD:204528,CP:2404070,autoria
CD:160604,CP:2404235,autoria
CD:160569,CP:2404276,autoria
CD:160632,CP:2404706,autoria
CD:220574,CP:2405248,autoria
CD:160610,CP:2405321,autoria
CD:204407,CP:2405761,autoria
CD:104552,CP:2406231,autoria
CD:214694,CP:2406248,autoria
CD:220641,CP:2406361,autoria
CD:220667,CP:2406521,autoria
CD:104552,CP:2406899,autoria
CD:204528,CP:2408304,autoria
CD:220550,CP:2408580,autoria
CD:204416,CP:2408923,autoria
CD:74171,CP:2412555,autoria
CD:74171,CP:2412556,autoria
CD:178871,CP:2413651,autoria
CD:204528,CP:2414882,autoria
CD:73692,CP:2415320,autoria
CD:92346,CP:2416106,autoria
CD:178946,CP:2416586,autoria
CD:220640,CP:2416685,autoria
CD:74262,CP:2403542,autoria
CD:74160,CP:2404235,autoria
CD:74283,CP:2404276,autoria
CD:220536,CP:2404706,autoria
CD:157130,CP:2405321,autoria
CD:220641,CP:2406231,autoria
CD:220551,CP:2406248,autoria
CD:220606,CP:2406361,autoria
CD:220623,CP:2406521,autoria
CD:220536,CP:2406638,autoria
CD:220641,CP:2406899,autoria
CD:220655,CP:2408580,autoria
CD:160629,CP:2408923,autoria
CD:73579,CP:2413651,autoria
CD:204540,CP:2415320,autoria
CD:220619,CP:2416106,autoria
CD:204535,CP:2416586,autoria
CD:204501,CP:2403542,autoria
CD:74858,CP:2404235,autoria
CD:74376,CP:2404276,autoria
CD:220564,CP:2404706,autoria
CD:220598,CP:2405321,autoria
CD:220586,CP:2406231,autoria
CD:220576,CP:2406248,autoria
CD:220580,CP:2406361,autoria
CD:220686,CP:2406521,autoria
CD:220606,CP:2406899,autoria
CD:220619,CP:2408580,autoria
CD:204553,CP:2408923,autoria
CD:160598,CP:2415320,autoria
CD:220625,CP:2416106,autoria
CD:221378,CP:2416586,autoria
CD:141464,CP:2404235,autoria
CD:160610,CP:2404276,autoria
CD:74043,CP:2404706,autoria
CD:220682,CP:2405321,autoria
CD:220580,CP:2406231,autoria
CD:204410,CP:2406361,autoria
CD:220548,CP:2406521,autoria
CD:220580,CP:2406899,autoria
CD:220657,CP:2408580,autoria
CD:220534,CP:2408923,autoria
CD:220656,CP:2415320,autoria
CD:220594,CP:2416106,autoria
CD:178866,CP:2416586,autoria
CD:178873,CP:2404235,autoria
CD:220682,CP:2404276,autoria
CD:160518,CP:2404706,autoria
CD:204535,CP:2405321,autoria
CD:204410,CP:2406231,autoria
CD:214694,CP:2406361,autoria
CD:220715,CP:2406521,autoria
CD:204410,CP:2406899,autoria
CD:220635,CP:2408923,autoria
CD:204412,CP:2415320,autoria
CD:220690,CP:2416106,autoria
CD:220662,CP:2416586,autoria
CD:220700,CP:2404235,autoria
CD:73604,CP:2404276,autoria
CD:137070,CP:2404706,autoria
CD:178887,CP:2405321,autoria
CD:214694,CP:2406231,autoria
CD:220551,CP:2406361,autoria
CD:204396,CP:2406638,autoria
CD:214694,CP:2406899,autoria
CD:73579,CP:2408923,autoria
CD:204518,CP:2415320,autoria
CD:139285,CP:2416586,autoria
CD:220688,CP:2404235,autoria
CD:178887,CP:2404276,autoria
CD:157130,CP:2404706,autoria
CD:220606,CP:2405321,autoria
CD:220551,CP:2406231,autoria
CD:220551,CP:2406899,autoria
CD:178929,CP:2415320,autoria
CD:74856,CP:2416586,autoria
CD:220554,CP:2404235,autoria
CD:74371,CP:2404276,autoria
CD:221338,CP:2405321,autoria
CD:220576,CP:2406231,autoria
CD:220597,CP:2406638,autoria
CD:220670,CP:2416586,autoria
CD:204480,CP:2404276,autoria
CD:204534,CP:2404706,autoria
CD:74160,CP:2405321,autoria
CD:220560,CP:2406638,autoria
CD:160598,CP:2416586,autoria
CD:220606,CP:2404276,autoria
CD:178946,CP:2404706,autoria
CD:220615,CP:2405321,autoria
CD:178947,CP:2406638,autoria
CD:220686,CP:2416586,autoria
CD:74161,CP:2404276,autoria
CD:104552,CP:2404706,autoria
CD:204453,CP:2405321,autoria
CD:204412,CP:2416586,autoria
CD:204492,CP:2404276,autoria
CD:220651,CP:2404706,autoria
CD:74398,CP:2405321,autoria
CD:220625,CP:2416586,autoria
CD:171617,CP:2404276,autoria
CD:160535,CP:2405321,autoria
CD:220548,CP:2416586,autoria
CD:160556,CP:2404276,autoria
CD:220579,CP:2404706,autoria
CD:74041,CP:2405321,autoria
CD:220713,CP:2406638,autoria
CD:220707,CP:2416586,autoria
CD:74159,CP:2404276,autoria
CD:204360,CP:2404706,autoria
CD:74858,CP:2405321,autoria
CD:178986,CP:2404276,autoria
CD:220713,CP:2404706,autoria
CD:178857,CP:2405321,autoria
CD:220621,CP:2406638,autoria
CD:204453,CP:2404276,autoria
CD:178970,CP:2405321,autoria
CD:171786,CP:2404276,autoria
CD:141456,CP:2405321,autoria
CD:74398,CP:2404276,autoria
CD:73531,CP:2405321,autoria
CD:220668,CP:2404276,autoria
CD:220620,CP:2404706,autoria
CD:204445,CP:2405321,autoria
CD:81055,CP:2404276,autoria
CD:220644,CP:2404706,autoria
CD:204407,CP:2405321,autoria
CD:74041,CP:2404276,autoria
CD:220645,CP:2405321,autoria
CD:74156,CP:2404276,autoria
CD:220602,CP:2405321,autoria
CD:220566,CP:2404276,autoria
CD:220694,CP:2404706,autoria
CD:220553,CP:2405321,autoria
CD:165470,CP:2406638,autoria
CD:74856,CP:2404276,autoria
CD:220543,CP:2404706,autoria
CD:220629,CP:2405321,autoria
CD:162067,CP:2404276,autoria
CD:153423,CP:2404706,autoria
CD:206018,CP:2405321,autoria
CD:220640,CP:2404276,autoria
CD:220626,CP:2404706,autoria
CD:220704,CP:2405321,autoria
CD:178857,CP:2404276,autoria
CD:220532,CP:2404706,autoria
CD:204426,CP:2405321,autoria
CD:178970,CP:2404276,autoria
CD:220580,CP:2404706,autoria
CD:220548,CP:2405321,autoria
CD:220527,CP:2404276,autoria
CD:160538,CP:2405321,autoria
CD:220670,CP:2404276,autoria
CD:220556,CP:2405321,autoria
CD:220696,CP:2404276,autoria
CD:220554,CP:2405321,autoria
CD:74161,CP:2406638,autoria
CD:178873,CP:2404276,autoria
CD:204406,CP:2404706,autoria
CD:204501,CP:2405321,autoria
CD:220700,CP:2404276,autoria
CD:204495,CP:2405321,autoria
CD:204445,CP:2404276,autoria
CD:122158,CP:2404706,autoria
CD:220688,CP:2404276,autoria
CD:160601,CP:2406638,autoria
CD:220602,CP:2404276,autoria
CD:180214,CP:2404706,autoria
CD:220553,CP:2404276,autoria
CD:204422,CP:2404706,autoria
CD:220704,CP:2404276,autoria
CD:141516,CP:2405983,autoria
CD:141398,CP:2404276,autoria
CD:220622,CP:2404706,autoria
CD:204406,CP:2406638,autoria
CD:204426,CP:2404276,autoria
CD:220548,CP:2404276,autoria
CD:160538,CP:2404276,autoria
CD:74428,CP:2404706,autoria
CD:73701,CP:2404276,autoria
CD:171617,CP:2406638,autoria
CD:220632,CP:2404276,autoria
CD:220556,CP:2404276,autoria
CD:220661,CP:2404706,autoria
CD:204501,CP:2404276,autoria
CD:74158,CP:2404706,autoria
CD:204479,CP:2406638,autoria
CD:74398,CP:2404706,autoria
CD:220604,CP:2404706,autoria
CD:219585,CP:2404706,autoria
CD:220607,CP:2406638,autoria
CD:220648,CP:2404706,autoria
CD:74158,CP:2405983,autoria
CD:220609,CP:2406638,autoria
CD:204526,CP:2404706,autoria
CD:220658,CP:2404706,autoria
CD:220648,CP:2406638,autoria
CD:141485,CP:2404706,autoria
CD:222429,CP:2404706,autoria
CD:204455,CP:2406638,autoria
CD:220581,CP:2404706,autoria
CD:220662,CP:2404706,autoria
CD:141485,CP:2406638,autoria
CD:139285,CP:2404706,autoria
CD:220566,CP:2404706,autoria
CD:74856,CP:2404706,autoria
CD:204536,CP:2404706,autoria
CD:74856,CP:2406638,autoria
CD:66385,CP:2404706,autoria
CD:220578,CP:2404706,autoria
CD:209189,CP:2404706,autoria
CD:74079,CP:2404706,autoria
CD:204536,CP:2405983,autoria
CD:205550,CP:2404706,autoria
CD:74253,CP:2405983,autoria
CD:178910,CP:2404706,autoria
CD:74848,CP:2406638,autoria
CD:220697,CP:2406638,autoria
CD:74273,CP:2404706,autoria
CD:74848,CP:2404706,autoria
CD:98615,CP:2406638,autoria
CD:220670,CP:2404706,autoria
CD:204508,CP:2406638,autoria
CD:220570,CP:2404706,autoria
CD:220563,CP:2404706,autoria
CD:220537,CP:2406638,autoria
CD:220568,CP:2404706,autoria
CD:220526,CP:2404706,autoria
CD:198197,CP:2405983,autoria
CD:204394,CP:2404706,autoria
CD:220587,CP:2404706,autoria
CD:178966,CP:2404706,autoria
CD:224117,CP:2406638,autoria
CD:204473,CP:2404706,autoria
CD:220708,CP:2404706,autoria
CD:224117,CP:2404706,autoria
CD:204445,CP:2406638,autoria
CD:160598,CP:2404706,autoria
CD:204398,CP:2406638,autoria
CD:204445,CP:2404706,autoria
CD:220656,CP:2404706,autoria
CD:204407,CP:2404706,autoria
CD:178871,CP:2406638,autoria
CD:160640,CP:2406638,autoria
CD:72442,CP:2404706,autoria
CD:220663,CP:2406638,autoria
CD:220712,CP:2404706,autoria
CD:178854,CP:2406638,autoria
CD:160575,CP:2404706,autoria
CD:220663,CP:2404706,autoria
CD:204351,CP:2406638,autoria
CD:220674,CP:2404706,autoria
CD:220688,CP:2406638,autoria
CD:220610,CP:2406638,autoria
CD:204351,CP:2404706,autoria
CD:204518,CP:2404706,autoria
CD:160758,CP:2406638,autoria
CD:226708,CP:2404706,autoria
CD:143632,CP:2404706,autoria
CD:220701,CP:2406638,autoria
CD:204512,CP:2406638,autoria
CD:73768,CP:2404706,autoria
CD:204512,CP:2405983,autoria
CD:178908,CP:2406638,autoria
CD:220649,CP:2406638,autoria
CD:220561,CP:2404706,autoria
CD:220561,CP:2406638,autoria
CD:220565,CP:2404706,autoria
CD:204511,CP:2404706,autoria
CD:204511,CP:2406638,autoria
CD:74467,CP:2404706,autoria
CD:204367,CP:2406638,autoria
CD:220666,CP:2404706,autoria
CD:220582,CP:2406638,autoria
CD:74060,CP:2406638,autoria
CD:74467,CP:2406638,autoria
CD:204507,CP:2404706,autoria
CD:204572,CP:2404706,autoria
CD:220574,CP:2404706,autoria
CD:220590,CP:2406638,autoria
CD:204358,CP:2404706,autoria
CD:109429,CP:2404706,autoria
CD:220605,CP:2404706,autoria
CD:204378,CP:2406638,autoria
CD:178975,CP:2404706,autoria
CD:69871,CP:2404706,autoria
CD:220699,CP:2406638,autoria
CD:204460,CP:2406638,autoria
CD:178962,CP:2406638,autoria
CD:220715,CP:2404706,autoria
CD:220574,CP:2406638,autoria
CD:178972,CP:2404706,autoria
CD:74696,CP:2404706,autoria
CD:109429,CP:2406638,autoria
CD:220605,CP:2406638,autoria
CD:123086,CP:2406638,autoria
CD:204528,CP:2404706,autoria
CD:220593,CP:2404706,autoria
CD:220576,CP:2406638,autoria
CD:73579,CP:2406638,autoria
CD:74161,CP:485381,autoria
CD:160565,CP:510035,autoria
CD:178990,CP:1594637,autoria
CD:74474,CP:1672576,autoria
CD:74041,CP:2078423,autoria
CD:178901,CP:2131057,autoria
CD:204546,CP:2190416,autoria
CD:204494,CP:2190492,autoria
CD:204530,CP:2190510,autoria
CD:204530,CP:2190512,autoria
CD:204494,CP:2190647,autoria
CD:74398,CP:2190650,autoria
CD:204508,CP:2190684,autoria
CD:160653,CP:2190727,autoria
CD:160653,CP:2190732,autoria
CD:204383,CP:2190771,autoria
CD:74371,CP:2190786,autoria
CD:74371,CP:2190789,autoria
CD:74371,CP:2190795,autoria
CD:74371,CP:2190796,autoria
CD:74371,CP:2190808,autoria
CD:74371,CP:2190815,autoria
CD:74371,CP:2190825,autoria
CD:74371,CP:2190833,autoria
CD:74371,CP:2190835,autoria
CD:74371,CP:2190838,autoria
CD:204421,CP:2190845,autoria
CD:204488,CP:2190858,autoria
CD:164360,CP:2190889,autoria
CD:164360,CP:2190890,autoria
CD:160559,CP:2190990,autoria
CD:204471,CP:2190991,autoria
CD:204503,CP:2191016,autoria
CD:178951,CP:2191052,autoria
CD:178951,CP:2191056,autoria
CD:204487,CP:2191200,autoria
CD:204464,CP:2191271,autoria
CD:122974,CP:2191410,autoria
CD:164359,CP:2191476,autoria
CD:74262,CP:2191494,autoria
CD:204462,CP:2191495,autoria
CD:137070,CP:2191514,autoria
CD:160640,CP:2191633,autoria
CD:204419,CP:2191658,autoria
CD:204487,CP:2191661,autoria
CD:204487,CP:2191662,autoria
CD:204576,CP:2191698,autoria
CD:204441,CP:2191785,autoria
CD:204488,CP:2191832,autoria
CD:204455,CP:2191837,autoria
CD:204494,CP:2191854,autoria
CD:178882,CP:2191891,autoria
CD:160587,CP:2191927,autoria
CD:178989,CP:2191939,autoria
CD:204494,CP:2191940,autoria
CD:204527,CP:2191957,autoria
CD:141450,CP:2192153,autoria
CD:204420,CP:2192186,autoria
CD:204535,CP:2192197,autoria
CD:160532,CP:2192201,autoria
CD:204472,CP:2192239,autoria
CD:73486,CP:2192375,autoria
CD:204506,CP:2192389,autoria
CD:204457,CP:2192437,autoria
CD:204496,CP:2192442,autoria
CD:92699,CP:2192500,autoria
CD:193726,CP:2192508,autoria
CD:204488,CP:2192531,autoria
CD:204488,CP:2192532,autoria
CD:204488,CP:2192579,autoria
CD:204536,CP:2192606,autoria
CD:74158,CP:2192670,autoria
CD:160512,CP:2192685,autoria
CD:178969,CP:2192692,autoria
CD:141488,CP:2192725,autoria
CD:141488,CP:2192727,autoria
CD:204472,CP:2192897,autoria
CD:204444,CP:2192940,autoria
CD:204511,CP:2193013,autoria
CD:204573,CP:2193103,autoria
CD:73604,CP:2193241,autoria
CD:204374,CP:2193260,autoria
CD:204453,CP:2193294,autoria
CD:178933,CP:2193331,autoria
CD:160518,CP:2193341,autoria
CD:204351,CP:2193350,autoria
CD:178993,CP:2193405,autoria
CD:204364,CP:2193447,autoria
CD:204427,CP:2193448,autoria
CD:204357,CP:2193580,autoria
CD:204488,CP:2193602,autoria
CD:204488,CP:2193604,autoria
CD:204488,CP:2193608,autoria
CD:204421,CP:2193615,autoria
CD:204488,CP:2193824,autoria
CD:204478,CP:2193828,autoria
CD:141450,CP:2193894,autoria
CD:204395,CP:2194031,autoria
CD:160598,CP:2194073,autoria
CD:204392,CP:2194082,autoria
CD:204471,CP:2194290,autoria
CD:204455,CP:2194306,autoria
CD:204571,CP:2194480,autoria
CD:133439,CP:2194658,autoria
CD:204517,CP:2194792,autoria
CD:204491,CP:2194799,autoria
CD:178832,CP:2194806,autoria
CD:160674,CP:2194864,autoria
CO:78,CP:2194911,autoria
CD:74585,CP:2194953,autoria
CD:204543,CP:2195035,autoria
CD:194260,CP:2195315,autoria
CD:178989,CP:2195338,autoria
CD:204500,CP:2195409,autoria
CD:204511,CP:2195537,autoria
CD:90842,CP:2195656,autoria
CD:204540,CP:2195689,autoria
CD:204496,CP:2195731,autoria
CD:72442,CP:2195744,autoria
CD:72442,CP:2195745,autoria
CD:204488,CP:2195773,autoria
CD:204437,CP:2195805,autoria
CD:178908,CP:2195938,autoria
CD:204472,CP:2196025,autoria
CD:204543,CP:2196028,autoria
CD:90842,CP:2196209,autoria
CD:205476,CP:2196307,autoria
CD:204529,CP:2196393,autoria
CD:204444,CP:2196469,autoria
CD:204444,CP:2196473,autoria
CD:178912,CP:2196716,autoria
CD:204359,CP:2196733,autoria
CD:204504,CP:2196766,autoria
CD:178954,CP:2196777,autoria
CD:178959,CP:2196792,autoria
CD:178959,CP:2196793,autoria
CD:204420,CP:2196807,autoria
CD:178989,CP:2196824,autoria
CD:194260,CP:2197480,autoria
CD:66828,CP:2197528,autoria
CD:204444,CP:2197535,autoria
CD:166402,CP:2197581,autoria
CD:204421,CP:2197793,autoria
CD:204526,CP:2197837,autoria
CD:178874,CP:2197907,autoria
CD:194260,CP:2198028,autoria
CD:72442,CP:2198136,autoria
CD:72442,CP:2198177,autoria
CD:74158,CP:2198218,autoria
CD:204488,CP:2198328,autoria
CD:204488,CP:2198336,autoria
CD:141552,CP:2198476,autoria
CD:204481,CP:2198487,autoria
CD:204520,CP:2198729,autoria
CD:204472,CP:2198753,autoria
CD:204372,CP:2198834,autoria
CD:204356,CP:2198973,autoria
CD:204386,CP:2199057,autoria
CD:204511,CP:2199110,autoria
CD:204575,CP:2199135,autoria
CD:204438,CP:2199139,autoria
CD:72442,CP:2199284,autoria
CD:204423,CP:2199486,autoria
CD:72442,CP:2199636,autoria
CD:72442,CP:2199638,autoria
CD:204531,CP:2199641,autoria
CD:204369,CP:2199675,autoria
CD:204472,CP:2199932,autoria
CD:73531,CP:2200060,autoria
CD:204488,CP:2200405,autoria
CD:204488,CP:2200410,autoria
CD:178986,CP:2200464,autoria
